datum,sasong,hemma,borta,hemmamal,bortamal
1969-10-05,1969,Djurgården,Sirius,0,0
1969-10-18,1969,Örebro,Öster,2,1
1969-10-18,1969,Sirius,Elfsborg,0,1
1969-10-18,1969,IFK Norrköping,Malmö FF,1,3
1969-10-18,1969,Jönköpings Södra,IFK Göteborg,0,3
1969-10-18,1969,Gais,AIK,3,2
1969-10-18,1969,Djurgården,Åtvidaberg,2,1
1969-10-25,1969,Öster,Jönköpings Södra,6,0
1969-10-25,1969,Åtvidaberg,Gais,4,2
1969-10-25,1969,Malmö FF,Örebro,3,2
1969-10-25,1969,IFK Göteborg,Sirius,6,3
1969-10-25,1969,Elfsborg,Djurgården,0,2
1969-10-25,1969,AIK,IFK Norrköping,0,1
1970-04-12,1970,Öster,Örebro,0,2
1970-04-12,1970,Örgryte,Djurgården,1,1
1970-04-12,1970,AIK,Hammarby,1,1
1970-04-14,1970,Gais,IFK Norrköping,3,2
1970-04-16,1970,Hammarby,Örgryte,1,1
1970-04-19,1970,Örebro,Åtvidaberg,0,1
1970-04-19,1970,IFK Norrköping,Öster,0,1
1970-04-19,1970,Malmö FF,Gais,1,1
1970-04-19,1970,IFK Göteborg,AIK,0,2
1970-04-19,1970,Djurgården,Elfsborg,2,1
1970-04-23,1970,Örgryte,IFK Göteborg,2,1
1970-04-23,1970,Hammarby,Djurgården,0,2
1970-04-24,1970,Öster,Malmö FF,0,0
1970-04-25,1970,Åtvidaberg,IFK Norrköping,0,2
1970-04-25,1970,Gais,Elfsborg,1,1
1970-04-25,1970,AIK,Örebro,0,2
1970-04-28,1970,Örebro,Örgryte,3,1
1970-04-28,1970,IFK Norrköping,AIK,1,2
1970-04-28,1970,Malmö FF,Åtvidaberg,3,1
1970-04-28,1970,IFK Göteborg,Hammarby,5,1
1970-04-28,1970,Elfsborg,Öster,2,2
1970-04-28,1970,Djurgården,Gais,2,3
1970-05-03,1970,Örebro,IFK Norrköping,0,1
1970-05-03,1970,Åtvidaberg,Djurgården,3,1
1970-05-03,1970,Hammarby,Elfsborg,0,2
1970-05-03,1970,IFK Göteborg,Malmö FF,1,2
1970-05-04,1970,Örgryte,Gais,0,0
1970-05-04,1970,AIK,Öster,0,0
1970-05-07,1970,Öster,Åtvidaberg,2,3
1970-05-07,1970,IFK Norrköping,IFK Göteborg,1,1
1970-05-07,1970,Malmö FF,Hammarby,2,0
1970-05-07,1970,Gais,AIK,0,0
1970-05-07,1970,Elfsborg,Örgryte,0,0
1970-05-07,1970,Djurgården,Örebro,2,1
1970-05-09,1970,IFK Göteborg,Elfsborg,1,3
1970-05-10,1970,Örgryte,Öster,2,3
1970-05-10,1970,Örebro,Malmö FF,1,1
1970-05-10,1970,IFK Norrköping,Djurgården,0,0
1970-05-10,1970,Hammarby,Gais,2,0
1970-05-10,1970,AIK,Åtvidaberg,0,0
1970-05-13,1970,Öster,Hammarby,1,0
1970-05-13,1970,Åtvidaberg,Örgryte,5,1
1970-05-13,1970,Malmö FF,IFK Norrköping,1,0
1970-05-13,1970,Gais,IFK Göteborg,4,1
1970-05-13,1970,Elfsborg,Örebro,1,0
1970-05-13,1970,Djurgården,AIK,4,1
1970-07-02,1970,Elfsborg,Malmö FF,4,0
1970-08-02,1970,Åtvidaberg,IFK Göteborg,5,2
1970-08-04,1970,AIK,Elfsborg,3,0
1970-08-05,1970,Örgryte,Malmö FF,2,0
1970-08-06,1970,Öster,Djurgården,1,2
1970-08-06,1970,Åtvidaberg,Gais,4,1
1970-08-06,1970,Hammarby,IFK Norrköping,2,1
1970-08-06,1970,IFK Göteborg,Örebro,2,0
1970-08-12,1970,Örebro,Hammarby,5,2
1970-08-12,1970,Malmö FF,AIK,5,1
1970-08-12,1970,Gais,Öster,1,1
1970-08-12,1970,Elfsborg,Åtvidaberg,1,2
1970-08-12,1970,Djurgården,IFK Göteborg,3,3
1970-08-13,1970,IFK Norrköping,Örgryte,5,0
1970-08-18,1970,Öster,IFK Göteborg,1,2
1970-08-18,1970,Malmö FF,Djurgården,0,0
1970-08-18,1970,Gais,Örebro,2,0
1970-08-18,1970,Elfsborg,IFK Norrköping,0,0
1970-08-18,1970,AIK,Örgryte,0,1
1970-08-19,1970,Åtvidaberg,Hammarby,1,0
1970-08-23,1970,Örebro,Gais,5,0
1970-08-23,1970,IFK Norrköping,Elfsborg,6,0
1970-08-23,1970,IFK Göteborg,Öster,0,2
1970-08-23,1970,Djurgården,Malmö FF,3,0
1970-08-24,1970,Örgryte,AIK,0,1
1970-08-27,1970,Hammarby,Åtvidaberg,3,1
1970-08-30,1970,Öster,Elfsborg,2,2
1970-08-30,1970,Åtvidaberg,Malmö FF,0,2
1970-08-30,1970,Hammarby,IFK Göteborg,3,1
1970-08-30,1970,Gais,Djurgården,1,3
1970-08-31,1970,Örgryte,Örebro,0,3
1970-08-31,1970,AIK,IFK Norrköping,2,1
1970-09-02,1970,Malmö FF,Öster,2,4
1970-09-03,1970,Örebro,AIK,1,0
1970-09-03,1970,IFK Göteborg,Örgryte,1,1
1970-09-03,1970,Elfsborg,Gais,4,2
1970-09-03,1970,Djurgården,Hammarby,1,1
1970-09-06,1970,Öster,Örgryte,0,2
1970-09-06,1970,Åtvidaberg,AIK,0,2
1970-09-06,1970,Malmö FF,Örebro,1,0
1970-09-06,1970,Gais,Hammarby,2,2
1970-09-06,1970,Elfsborg,IFK Göteborg,1,0
1970-09-06,1970,Djurgården,IFK Norrköping,1,3
1970-09-09,1970,Örebro,Elfsborg,0,1
1970-09-09,1970,IFK Göteborg,Gais,4,1
1970-09-09,1970,AIK,Djurgården,1,0
1970-09-10,1970,IFK Norrköping,Malmö FF,1,1
1970-09-16,1970,Hammarby,Öster,3,1
1970-09-17,1970,Örgryte,Åtvidaberg,1,1
1970-09-20,1970,Öster,IFK Norrköping,0,0
1970-09-20,1970,Örgryte,Hammarby,1,4
1970-09-20,1970,Åtvidaberg,Örebro,1,0
1970-09-20,1970,Elfsborg,Djurgården,1,1
1970-09-20,1970,AIK,IFK Göteborg,0,0
1970-09-24,1970,IFK Norrköping,Åtvidaberg,1,1
1970-09-24,1970,Hammarby,AIK,2,0
1970-09-24,1970,Gais,Malmö FF,0,1
1970-09-27,1970,Örebro,Öster,2,0
1970-09-27,1970,IFK Norrköping,Gais,3,1
1970-09-27,1970,Malmö FF,Elfsborg,3,0
1970-09-27,1970,IFK Göteborg,Åtvidaberg,1,0
1970-09-27,1970,Djurgården,Örgryte,2,2
1970-10-03,1970,IFK Göteborg,IFK Norrköping,1,1
1970-10-03,1970,AIK,Gais,1,2
1970-10-04,1970,Örgryte,Elfsborg,2,2
1970-10-04,1970,Örebro,Djurgården,2,2
1970-10-04,1970,Åtvidaberg,Öster,3,3
1970-10-04,1970,Hammarby,Malmö FF,1,1
1970-10-11,1970,Öster,AIK,1,0
1970-10-11,1970,IFK Norrköping,Örebro,3,2
1970-10-11,1970,Malmö FF,IFK Göteborg,2,0
1970-10-11,1970,Gais,Örgryte,0,3
1970-10-11,1970,Elfsborg,Hammarby,1,1
1970-10-11,1970,Djurgården,Åtvidaberg,1,2
1970-10-17,1970,Hammarby,Örebro,3,1
1970-10-17,1970,IFK Göteborg,Djurgården,1,0
1970-10-18,1970,Öster,Gais,3,0
1970-10-18,1970,Örgryte,IFK Norrköping,2,0
1970-10-18,1970,Åtvidaberg,Elfsborg,3,0
1970-10-18,1970,AIK,Malmö FF,0,0
1970-10-25,1970,Örebro,IFK Göteborg,1,0
1970-10-25,1970,IFK Norrköping,Hammarby,1,1
1970-10-25,1970,Malmö FF,Örgryte,2,0
1970-10-25,1970,Gais,Åtvidaberg,2,3
1970-10-25,1970,Elfsborg,AIK,3,0
1970-10-25,1970,Djurgården,Öster,2,1
1971-04-12,1971,Öster,Hammarby,0,0
1971-04-12,1971,Örgryte,Luleå,2,3
1971-04-12,1971,IFK Norrköping,Örebro,1,0
1971-04-12,1971,Malmö FF,Elfsborg,1,0
1971-04-12,1971,Djurgården,Landskrona,3,1
1971-04-14,1971,AIK,Åtvidaberg,0,0
1971-04-18,1971,Örebro,AIK,1,3
1971-04-18,1971,Åtvidaberg,Djurgården,4,0
1971-04-18,1971,Luleå,Öster,2,2
1971-04-18,1971,Landskrona,Örgryte,1,1
1971-04-18,1971,Hammarby,Malmö FF,1,1
1971-04-18,1971,Elfsborg,IFK Norrköping,0,1
1971-04-24,1971,AIK,Öster,1,1
1971-04-25,1971,Örebro,Åtvidaberg,0,2
1971-04-25,1971,IFK Norrköping,Djurgården,0,1
1971-04-25,1971,Malmö FF,Örgryte,2,0
1971-04-25,1971,Hammarby,Luleå,0,2
1971-04-25,1971,Elfsborg,Landskrona,0,1
1971-05-02,1971,Öster,Malmö FF,2,2
1971-05-02,1971,Örgryte,IFK Norrköping,1,1
1971-05-02,1971,Åtvidaberg,Elfsborg,3,0
1971-05-02,1971,Luleå,AIK,0,4
1971-05-02,1971,Landskrona,Hammarby,0,0
1971-05-02,1971,Djurgården,Örebro,1,2
1971-05-09,1971,Öster,Djurgården,0,0
1971-05-09,1971,Örebro,Luleå,0,0
1971-05-09,1971,IFK Norrköping,Landskrona,1,0
1971-05-09,1971,Malmö FF,Åtvidaberg,1,0
1971-05-09,1971,Elfsborg,Hammarby,3,2
1971-05-09,1971,AIK,Örgryte,1,1
1971-05-12,1971,Hammarby,AIK,2,0
1971-05-16,1971,Örgryte,Öster,1,0
1971-05-16,1971,Åtvidaberg,IFK Norrköping,1,1
1971-05-16,1971,Luleå,Elfsborg,1,0
1971-05-16,1971,Landskrona,Örebro,2,0
1971-05-16,1971,Djurgården,Malmö FF,4,3
1971-05-31,1971,Öster,Åtvidaberg,2,2
1971-05-31,1971,Örgryte,Djurgården,1,3
1971-05-31,1971,Örebro,Hammarby,0,0
1971-05-31,1971,IFK Norrköping,Luleå,0,0
1971-05-31,1971,Malmö FF,Landskrona,2,2
1971-05-31,1971,AIK,Elfsborg,3,1
1971-06-03,1971,Åtvidaberg,Örgryte,1,1
1971-06-03,1971,Luleå,Malmö FF,1,3
1971-06-03,1971,Landskrona,Öster,0,0
1971-06-03,1971,Elfsborg,Örebro,4,1
1971-06-03,1971,Djurgården,AIK,1,2
1971-06-13,1971,Öster,Elfsborg,0,0
1971-06-13,1971,Örgryte,Hammarby,2,0
1971-06-13,1971,Åtvidaberg,Landskrona,4,1
1971-06-13,1971,Malmö FF,Örebro,1,1
1971-06-13,1971,AIK,IFK Norrköping,0,0
1971-06-14,1971,Djurgården,Luleå,5,1
1971-06-17,1971,Örebro,Öster,2,1
1971-06-17,1971,IFK Norrköping,Malmö FF,0,0
1971-06-17,1971,Luleå,Åtvidaberg,0,3
1971-06-17,1971,Landskrona,AIK,0,0
1971-06-17,1971,Hammarby,Djurgården,1,0
1971-06-17,1971,Elfsborg,Örgryte,2,1
1971-06-23,1971,Öster,IFK Norrköping,1,1
1971-06-23,1971,Örgryte,Örebro,1,2
1971-06-23,1971,Åtvidaberg,Hammarby,3,0
1971-06-23,1971,Malmö FF,AIK,5,1
1971-06-23,1971,Luleå,Landskrona,1,0
1971-06-23,1971,Djurgården,Elfsborg,1,2
1971-06-30,1971,Hammarby,IFK Norrköping,1,2
1971-08-11,1971,AIK,Malmö FF,0,4
1971-08-12,1971,Örebro,Örgryte,1,1
1971-08-12,1971,IFK Norrköping,Öster,2,0
1971-08-12,1971,Landskrona,Luleå,3,2
1971-08-12,1971,Hammarby,Åtvidaberg,2,1
1971-08-12,1971,Elfsborg,Djurgården,0,1
1971-08-17,1971,Djurgården,Öster,2,1
1971-08-19,1971,Örgryte,AIK,1,0
1971-08-19,1971,Åtvidaberg,Malmö FF,0,2
1971-08-19,1971,Luleå,Örebro,0,1
1971-08-19,1971,Landskrona,IFK Norrköping,1,1
1971-08-19,1971,Hammarby,Elfsborg,1,0
1971-08-24,1971,Öster,Örgryte,3,2
1971-08-24,1971,Örebro,Landskrona,1,1
1971-08-24,1971,IFK Norrköping,Åtvidaberg,0,3
1971-08-24,1971,Malmö FF,Djurgården,6,0
1971-08-24,1971,Elfsborg,Luleå,3,1
1971-08-24,1971,AIK,Hammarby,1,0
1971-08-29,1971,Örebro,Malmö FF,2,1
1971-08-29,1971,IFK Norrköping,AIK,5,1
1971-08-29,1971,Luleå,Djurgården,0,0
1971-08-29,1971,Landskrona,Åtvidaberg,1,1
1971-08-29,1971,Hammarby,Örgryte,1,2
1971-08-29,1971,Elfsborg,Öster,0,1
1971-09-07,1971,AIK,Landskrona,1,1
1971-09-08,1971,Öster,Örebro,0,1
1971-09-08,1971,Örgryte,Elfsborg,2,2
1971-09-08,1971,Åtvidaberg,Luleå,1,1
1971-09-08,1971,Malmö FF,IFK Norrköping,0,0
1971-09-09,1971,Djurgården,Hammarby,3,1
1971-09-12,1971,Åtvidaberg,Öster,1,1
1971-09-12,1971,Luleå,IFK Norrköping,0,3
1971-09-12,1971,Landskrona,Malmö FF,2,1
1971-09-12,1971,Elfsborg,AIK,1,0
1971-09-12,1971,Djurgården,Örgryte,0,0
1971-09-14,1971,Hammarby,Örebro,2,2
1971-09-19,1971,Öster,Landskrona,4,0
1971-09-19,1971,Örgryte,Åtvidaberg,1,1
1971-09-19,1971,Örebro,Elfsborg,3,0
1971-09-19,1971,IFK Norrköping,Hammarby,1,1
1971-09-19,1971,Malmö FF,Luleå,2,0
1971-09-20,1971,AIK,Djurgården,1,0
1971-09-26,1971,Örebro,IFK Norrköping,0,0
1971-09-26,1971,Åtvidaberg,AIK,8,2
1971-09-26,1971,Luleå,Örgryte,2,2
1971-09-26,1971,Landskrona,Djurgården,1,1
1971-09-26,1971,Hammarby,Öster,1,0
1971-09-26,1971,Elfsborg,Malmö FF,1,2
1971-10-02,1971,AIK,Örebro,1,0
1971-10-03,1971,Öster,Luleå,3,1
1971-10-03,1971,Örgryte,Landskrona,0,0
1971-10-03,1971,IFK Norrköping,Elfsborg,3,0
1971-10-03,1971,Malmö FF,Hammarby,3,1
1971-10-03,1971,Djurgården,Åtvidaberg,3,0
1971-10-16,1971,Hammarby,Landskrona,1,1
1971-10-17,1971,Örebro,Djurgården,0,1
1971-10-17,1971,IFK Norrköping,Örgryte,0,2
1971-10-17,1971,Malmö FF,Öster,2,0
1971-10-17,1971,Elfsborg,Åtvidaberg,1,2
1971-10-17,1971,AIK,Luleå,3,2
1971-10-24,1971,Öster,AIK,4,1
1971-10-24,1971,Örgryte,Malmö FF,4,2
1971-10-24,1971,Åtvidaberg,Örebro,2,0
1971-10-24,1971,Luleå,Hammarby,0,4
1971-10-24,1971,Landskrona,Elfsborg,3,0
1971-10-24,1971,Djurgården,IFK Norrköping,2,0
1972-04-15,1972,AIK,Örgryte,2,2
1972-04-16,1972,Öster,Landskrona,2,0
1972-04-16,1972,Örebro,Hammarby,0,1
1972-04-16,1972,IFK Norrköping,Djurgården,3,2
1972-04-16,1972,Malmö FF,Halmstad,5,2
1972-04-16,1972,Gais,Åtvidaberg,0,3
1972-04-21,1972,Hammarby,Öster,0,0
1972-04-23,1972,Halmstad,Örebro,0,0
1972-04-23,1972,Örgryte,Malmö FF,1,0
1972-04-23,1972,Åtvidaberg,AIK,0,0
1972-04-23,1972,Landskrona,IFK Norrköping,0,0
1972-04-23,1972,Djurgården,Gais,4,2
1972-05-01,1972,Öster,Örgryte,1,0
1972-05-01,1972,Örebro,AIK,0,1
1972-05-01,1972,IFK Norrköping,Halmstad,2,1
1972-05-01,1972,Malmö FF,Åtvidaberg,1,0
1972-05-01,1972,Gais,Hammarby,2,1
1972-05-01,1972,Djurgården,Landskrona,1,1
1972-05-04,1972,Hammarby,IFK Norrköping,0,0
1972-05-05,1972,Åtvidaberg,Djurgården,4,2
1972-05-07,1972,Örgryte,Örebro,2,2
1972-05-07,1972,Landskrona,Gais,2,4
1972-05-07,1972,Halmstad,Öster,0,3
1972-05-07,1972,AIK,Malmö FF,2,1
1972-05-09,1972,Djurgården,Hammarby,1,1
1972-05-11,1972,Öster,AIK,0,2
1972-05-11,1972,Örebro,Malmö FF,1,2
1972-05-11,1972,IFK Norrköping,Örgryte,1,1
1972-05-11,1972,Landskrona,Åtvidaberg,0,2
1972-05-11,1972,Gais,Halmstad,2,2
1972-05-17,1972,AIK,IFK Norrköping,1,1
1972-05-18,1972,Örgryte,Gais,1,0
1972-05-18,1972,Åtvidaberg,Örebro,2,2
1972-05-18,1972,Malmö FF,Öster,1,0
1972-05-18,1972,Hammarby,Landskrona,1,1
1972-05-18,1972,Halmstad,Djurgården,0,2
1972-05-28,1972,Öster,Örebro,0,2
1972-05-28,1972,IFK Norrköping,Malmö FF,2,1
1972-05-28,1972,Landskrona,Halmstad,3,0
1972-05-28,1972,Hammarby,Åtvidaberg,1,4
1972-05-28,1972,Gais,AIK,2,3
1972-05-29,1972,Djurgården,Örgryte,3,1
1972-06-01,1972,Örgryte,Landskrona,2,3
1972-06-01,1972,Örebro,IFK Norrköping,1,2
1972-06-01,1972,Åtvidaberg,Öster,0,0
1972-06-01,1972,Malmö FF,Gais,1,1
1972-06-01,1972,Halmstad,Hammarby,1,4
1972-06-01,1972,AIK,Djurgården,1,1
1972-06-04,1972,Öster,Djurgården,2,1
1972-06-04,1972,Åtvidaberg,Örgryte,5,0
1972-06-04,1972,Landskrona,Örebro,1,1
1972-06-04,1972,Hammarby,Malmö FF,1,2
1972-06-04,1972,Gais,IFK Norrköping,1,4
1972-06-05,1972,AIK,Halmstad,1,1
1972-06-13,1972,Hammarby,AIK,0,3
1972-06-15,1972,IFK Norrköping,Åtvidaberg,1,2
1972-06-15,1972,Landskrona,Malmö FF,2,1
1972-06-15,1972,Halmstad,Örgryte,0,0
1972-06-15,1972,Gais,Öster,0,4
1972-06-15,1972,Djurgården,Örebro,3,4
1972-06-21,1972,Öster,IFK Norrköping,3,0
1972-06-21,1972,Örgryte,Hammarby,1,0
1972-06-21,1972,Örebro,Gais,1,1
1972-06-21,1972,Åtvidaberg,Halmstad,4,0
1972-06-21,1972,Malmö FF,Djurgården,2,1
1972-06-21,1972,AIK,Landskrona,1,1
1972-08-09,1972,Djurgården,Öster,3,3
1972-08-10,1972,Örgryte,Åtvidaberg,1,0
1972-08-10,1972,Örebro,Landskrona,2,1
1972-08-10,1972,IFK Norrköping,Gais,4,2
1972-08-10,1972,Malmö FF,Hammarby,1,2
1972-08-10,1972,Halmstad,AIK,0,2
1972-08-15,1972,Djurgården,Malmö FF,1,0
1972-08-17,1972,IFK Norrköping,Öster,3,0
1972-08-17,1972,Landskrona,AIK,2,2
1972-08-17,1972,Hammarby,Örgryte,2,2
1972-08-17,1972,Halmstad,Åtvidaberg,3,1
1972-08-17,1972,Gais,Örebro,0,2
1972-08-22,1972,Öster,Gais,4,1
1972-08-22,1972,Örgryte,Halmstad,0,0
1972-08-22,1972,Örebro,Djurgården,1,2
1972-08-22,1972,Åtvidaberg,IFK Norrköping,4,1
1972-08-22,1972,Malmö FF,Landskrona,1,0
1972-08-22,1972,AIK,Hammarby,2,2
1972-08-27,1972,Öster,Halmstad,0,0
1972-08-27,1972,Örebro,Örgryte,0,2
1972-08-27,1972,IFK Norrköping,Hammarby,4,1
1972-08-27,1972,Malmö FF,AIK,1,1
1972-08-27,1972,Gais,Landskrona,2,5
1972-08-27,1972,Djurgården,Åtvidaberg,0,3
1972-09-03,1972,AIK,Örebro,1,1
1972-09-05,1972,Örgryte,Öster,2,0
1972-09-05,1972,Åtvidaberg,Malmö FF,4,1
1972-09-05,1972,Landskrona,Djurgården,2,0
1972-09-05,1972,Hammarby,Gais,4,3
1972-09-05,1972,Halmstad,IFK Norrköping,0,2
1972-09-10,1972,Öster,Malmö FF,5,0
1972-09-10,1972,Örebro,Åtvidaberg,1,6
1972-09-10,1972,IFK Norrköping,AIK,1,4
1972-09-10,1972,Landskrona,Hammarby,0,0
1972-09-11,1972,Djurgården,Halmstad,2,1
1972-09-14,1972,Gais,Örgryte,2,0
1972-09-21,1972,Hammarby,Djurgården,1,8
1972-09-24,1972,Örgryte,IFK Norrköping,1,0
1972-09-24,1972,Åtvidaberg,Landskrona,5,1
1972-09-24,1972,Malmö FF,Örebro,0,0
1972-09-24,1972,Halmstad,Gais,2,0
1972-09-24,1972,AIK,Öster,2,3
1972-10-01,1972,Öster,Åtvidaberg,2,4
1972-10-01,1972,IFK Norrköping,Örebro,1,2
1972-10-01,1972,Landskrona,Örgryte,3,0
1972-10-01,1972,Hammarby,Halmstad,7,0
1972-10-01,1972,Gais,Malmö FF,0,0
1972-10-02,1972,Djurgården,AIK,1,2
1972-10-08,1972,Örgryte,Djurgården,0,1
1972-10-08,1972,Örebro,Öster,3,1
1972-10-08,1972,Åtvidaberg,Hammarby,6,1
1972-10-08,1972,Malmö FF,IFK Norrköping,3,0
1972-10-08,1972,Halmstad,Landskrona,0,0
1972-10-08,1972,AIK,Gais,3,1
1972-10-21,1972,Hammarby,Örebro,0,3
1972-10-22,1972,Örgryte,AIK,2,3
1972-10-22,1972,Åtvidaberg,Gais,5,2
1972-10-22,1972,Landskrona,Öster,0,1
1972-10-22,1972,Halmstad,Malmö FF,0,0
1972-10-22,1972,Djurgården,IFK Norrköping,1,1
1972-10-29,1972,Öster,Hammarby,3,0
1972-10-29,1972,Örebro,Halmstad,2,1
1972-10-29,1972,IFK Norrköping,Landskrona,1,1
1972-10-29,1972,Malmö FF,Örgryte,3,0
1972-10-29,1972,Gais,Djurgården,4,1
1972-10-29,1972,AIK,Åtvidaberg,2,1
1973-04-14,1973,Örebro,IFK Norrköping,1,1
1973-04-14,1973,Saab,Örgryte,1,1
1973-04-14,1973,Malmö FF,Elfsborg,4,2
1973-04-17,1973,AIK,Sirius,0,1
1973-04-18,1973,Öster,Åtvidaberg,0,1
1973-04-18,1973,Hammarby,Landskrona,0,3
1973-04-18,1973,Gais,Djurgården,2,0
1973-04-23,1973,IFK Norrköping,Hammarby,1,1
1973-04-23,1973,Örgryte,Öster,0,1
1973-04-23,1973,Åtvidaberg,Malmö FF,3,2
1973-04-23,1973,Sirius,Örebro,0,0
1973-04-23,1973,Landskrona,Gais,0,1
1973-04-23,1973,Elfsborg,AIK,1,1
1973-04-23,1973,Djurgården,Saab,1,0
1973-04-28,1973,Saab,Landskrona,1,1
1973-04-28,1973,Gais,IFK Norrköping,4,2
1973-04-28,1973,Elfsborg,Sirius,1,1
1973-04-28,1973,AIK,Åtvidaberg,1,2
1973-04-29,1973,Öster,Djurgården,2,1
1973-04-29,1973,Malmö FF,Örgryte,4,0
1973-04-29,1973,Hammarby,Örebro,2,0
1973-05-06,1973,Örebro,Gais,1,2
1973-05-06,1973,Åtvidaberg,Elfsborg,2,1
1973-05-06,1973,Sirius,Hammarby,0,0
1973-05-06,1973,Landskrona,Öster,0,3
1973-05-06,1973,Djurgården,Malmö FF,3,1
1973-05-07,1973,Örgryte,AIK,2,0
1973-05-08,1973,IFK Norrköping,Saab,0,2
1973-05-10,1973,Örgryte,Hammarby,2,1
1973-05-10,1973,AIK,Öster,1,1
1973-05-13,1973,Åtvidaberg,Gais,2,0
1973-05-13,1973,Sirius,Malmö FF,2,1
1973-05-13,1973,Landskrona,IFK Norrköping,1,1
1973-05-13,1973,Elfsborg,Saab,1,2
1973-05-13,1973,Djurgården,Örebro,0,0
1973-05-16,1973,IFK Norrköping,Sirius,6,0
1973-05-17,1973,Öster,Elfsborg,2,0
1973-05-17,1973,Örebro,Landskrona,0,1
1973-05-17,1973,Saab,Åtvidaberg,1,3
1973-05-17,1973,Malmö FF,AIK,2,0
1973-05-17,1973,Hammarby,Djurgården,4,1
1973-05-17,1973,Gais,Örgryte,1,1
1973-05-27,1973,Åtvidaberg,Hammarby,4,1
1973-05-27,1973,Sirius,Landskrona,2,3
1973-05-27,1973,Malmö FF,Öster,2,4
1973-05-27,1973,Elfsborg,Gais,0,2
1973-05-27,1973,Djurgården,IFK Norrköping,2,2
1973-05-28,1973,Örgryte,Örebro,1,5
1973-05-28,1973,AIK,Saab,4,1
1973-05-31,1973,IFK Norrköping,Örgryte,2,2
1973-05-31,1973,Hammarby,Gais,1,0
1973-06-03,1973,Öster,Sirius,1,0
1973-06-03,1973,Örebro,Åtvidaberg,0,2
1973-06-03,1973,Saab,Malmö FF,0,1
1973-06-03,1973,Landskrona,Djurgården,2,0
1973-06-03,1973,Hammarby,Elfsborg,0,1
1973-06-03,1973,Gais,AIK,1,3
1973-06-06,1973,Landskrona,Malmö FF,0,1
1973-06-07,1973,Örgryte,Elfsborg,1,3
1973-06-07,1973,Örebro,Saab,1,1
1973-06-07,1973,Sirius,Åtvidaberg,0,2
1973-06-07,1973,IFK Norrköping,Öster,2,2
1973-06-07,1973,Djurgården,AIK,0,4
1973-06-15,1973,Saab,Hammarby,4,2
1973-06-17,1973,Öster,Örebro,2,2
1973-06-17,1973,Åtvidaberg,Örgryte,2,2
1973-06-17,1973,Malmö FF,IFK Norrköping,1,1
1973-06-17,1973,Gais,Sirius,0,1
1973-06-17,1973,Elfsborg,Djurgården,1,1
1973-06-17,1973,AIK,Landskrona,1,2
1973-06-20,1973,Öster,Gais,0,1
1973-06-20,1973,Örgryte,Djurgården,1,2
1973-06-20,1973,Åtvidaberg,Landskrona,4,0
1973-06-20,1973,Sirius,Saab,3,2
1973-06-20,1973,Malmö FF,Hammarby,0,1
1973-06-20,1973,Elfsborg,IFK Norrköping,5,2
1973-06-20,1973,AIK,Örebro,1,1
1973-06-27,1973,Saab,Öster,1,1
1973-06-27,1973,Djurgården,Sirius,3,1
1973-06-28,1973,Örebro,Elfsborg,2,1
1973-06-28,1973,IFK Norrköping,Åtvidaberg,1,1
1973-06-28,1973,Landskrona,Örgryte,1,0
1973-06-28,1973,Hammarby,AIK,3,0
1973-06-28,1973,Gais,Malmö FF,2,3
1973-07-02,1973,Landskrona,Elfsborg,1,0
1973-07-03,1973,Hammarby,Öster,0,4
1973-07-04,1973,Örebro,Malmö FF,1,1
1973-07-04,1973,Sirius,Örgryte,2,0
1973-07-04,1973,IFK Norrköping,AIK,1,0
1973-07-04,1973,Gais,Saab,1,0
1973-07-04,1973,Djurgården,Åtvidaberg,0,3
1973-08-08,1973,Malmö FF,Örebro,6,0
1973-08-09,1973,Öster,Hammarby,1,1
1973-08-09,1973,Örgryte,Sirius,4,1
1973-08-09,1973,Saab,Gais,1,0
1973-08-09,1973,Elfsborg,Landskrona,0,0
1973-08-09,1973,AIK,IFK Norrköping,1,0
1973-08-12,1973,Åtvidaberg,Djurgården,1,1
1973-08-14,1973,Hammarby,Malmö FF,0,1
1973-08-15,1973,Saab,Sirius,0,1
1973-08-16,1973,Örebro,AIK,2,3
1973-08-16,1973,IFK Norrköping,Elfsborg,1,1
1973-08-16,1973,Landskrona,Åtvidaberg,1,1
1973-08-16,1973,Gais,Öster,1,1
1973-08-16,1973,Djurgården,Örgryte,4,2
1973-08-21,1973,Öster,Saab,6,1
1973-08-21,1973,Örgryte,Landskrona,0,4
1973-08-21,1973,Åtvidaberg,IFK Norrköping,2,1
1973-08-21,1973,Sirius,Djurgården,0,5
1973-08-21,1973,Malmö FF,Gais,0,1
1973-08-21,1973,Elfsborg,Örebro,3,1
1973-08-21,1973,AIK,Hammarby,2,1
1973-08-25,1973,Djurgården,Elfsborg,3,0
1973-08-26,1973,Örgryte,Åtvidaberg,2,5
1973-08-26,1973,Örebro,Öster,1,0
1973-08-26,1973,Sirius,Gais,0,0
1973-08-26,1973,IFK Norrköping,Malmö FF,1,1
1973-08-26,1973,Landskrona,AIK,0,2
1973-08-26,1973,Hammarby,Saab,1,0
1973-09-03,1973,Saab,Örebro,1,3
1973-09-04,1973,Öster,IFK Norrköping,4,1
1973-09-04,1973,Åtvidaberg,Sirius,1,0
1973-09-04,1973,Malmö FF,Landskrona,1,1
1973-09-04,1973,Elfsborg,Örgryte,3,1
